event_id,entity_id,event_timestamp,event_type,source_system,severity_reported,value_amount,entity_type,region,tier,risk_segment_baseline,entity_age_days,prior_events_count,prior_flagged_count,time_since_last_event_hours,hour_of_day,day_of_week,auto_resolved_flag,is_risk_flag,resolution_minutes,analyst_notes_length,confirmed_loss_amount
3555,86,2023-08-03 23:46:50,login_anomaly,batch,medium,85.97,account,zone_central,standard,medium,0,2,0,1814.094,23,3,1,0,,,
3556,411,2023-08-04 01:21:47,config_change,api,low,284.61,service,zone_north,plus,low,0,56,5,132.966,1,4,0,0,47.25,41.0,
3557,1239,2023-08-04 06:55:24,config_change,web,low,104.84,account,zone_west,standard,high,1086,3,0,665.367,6,4,1,0,,,
3558,452,2023-08-04 08:06:15,login_anomaly,web,medium,107.37,vendor,zone_north,plus,medium,910,0,0,,8,4,1,0,,,
3559,412,2023-08-04 08:44:14,data_export,web,critical,1234.21,service,zone_north,standard,low,0,1,0,377.798,8,4,0,1,20.87,124.0,610.16
3560,203,2023-08-04 09:11:59,payment_dispute,web,low,112.54,device,zone_south,enterprise,low,0,43,3,228.859,9,4,0,0,37.23,44.0,
3561,179,2023-08-04 09:26:02,duplicate_transaction,web,low,169.92,vendor,zone_central,standard,low,1053,3,0,1936.731,9,4,0,0,48.1,67.0,
3562,1260,2023-08-04 10:35:23,access_violation,web,medium,239.81,integration,zone_east,standard,low,0,40,5,328.267,10,4,0,0,23.63,22.0,
3563,785,2023-08-04 11:08:32,duplicate_transaction,web,medium,25.73,integration,zone_north,standard,low,0,13,0,237.683,11,4,0,0,17.01,85.0,
3564,1310,2023-08-04 11:20:20,payment_dispute,api,high,273.86,integration,zone_north,plus,medium,172,1,0,3692.747,11,4,0,0,58.71,78.0,
3565,312,2023-08-04 15:19:09,duplicate_transaction,api,low,56.15,device,zone_east,enterprise,medium,940,92,2,171.894,15,4,0,1,21.0,136.0,23.64
3566,312,2023-08-04 16:00:54,login_anomaly,web,medium,85.6,device,zone_east,enterprise,medium,940,93,3,0.696,16,4,1,0,,,
3567,349,2023-08-04 16:29:57,login_anomaly,api,low,39.18,service,zone_east,plus,low,0,4,0,404.503,16,4,1,0,,,
3568,757,2023-08-04 16:42:40,access_violation,batch,medium,22.09,device,zone_central,standard,medium,658,123,6,48.787,16,4,0,0,15.91,48.0,
3569,1428,2023-08-04 16:46:23,policy_override,api,medium,17.56,account,zone_east,standard,medium,0,1,0,4949.579,16,4,1,0,,,
3570,1051,2023-08-04 17:28:14,duplicate_transaction,api,low,32.21,service,zone_east,enterprise,low,855,20,1,292.649,17,4,1,0,,,
3571,1077,2023-08-04 18:06:17,data_export,batch,critical,75.92,device,zone_west,plus,high,1053,15,1,261.935,18,4,0,0,12.38,77.0,
3572,119,2023-08-04 21:22:55,config_change,mobile,medium,152.44,device,zone_central,standard,low,918,1,1,4519.901,21,4,0,0,15.61,58.0,
3573,1219,2023-08-04 21:57:48,permission_escalation,web,low,38.35,service,zone_north,enterprise,low,564,0,0,,21,4,0,0,43.5,105.0,
3574,1406,2023-08-05 07:35:44,access_violation,api,low,354.51,account,zone_west,plus,high,0,6,1,970.103,7,5,1,0,,,
3575,545,2023-08-05 08:48:10,config_change,web,low,43.87,account,zone_central,standard,low,0,3,1,4553.41,8,5,0,0,30.24,57.0,
3576,203,2023-08-05 09:59:16,duplicate_transaction,mobile,low,37.18,device,zone_south,enterprise,low,0,44,3,24.788,9,5,0,0,53.88,80.0,
3577,369,2023-08-05 12:00:17,payment_dispute,web,high,44.76,device,zone_east,standard,low,0,1,0,1271.562,12,5,0,1,38.68,111.0,40.36
3578,757,2023-08-05 12:03:21,login_anomaly,web,low,53.92,device,zone_central,standard,medium,659,124,6,19.345,12,5,1,0,,,
3579,416,2023-08-05 15:54:38,payment_dispute,batch,low,38.82,account,zone_north,standard,medium,591,2,0,414.864,15,5,0,0,25.59,34.0,
3580,661,2023-08-05 16:02:06,payment_dispute,api,medium,417.66,account,unknown,standard,high,301,3,0,4597.367,16,5,0,0,21.95,58.0,
3581,195,2023-08-05 17:12:57,login_anomaly,web,medium,28.39,account,zone_west,plus,low,1017,13,1,887.603,17,5,0,0,27.81,103.0,
3582,77,2023-08-05 17:50:06,login_anomaly,web,low,24.32,account,zone_central,standard,medium,0,2,0,197.776,17,5,0,0,14.14,108.0,
3583,383,2023-08-05 21:24:54,login_anomaly,web,medium,40.8,vendor,zone_south,enterprise,medium,726,3,0,3078.959,21,5,0,0,5.12,56.0,
3584,783,2023-08-05 23:07:20,policy_override,web,low,22.21,device,zone_south,enterprise,high,121,2,0,1569.297,23,5,1,0,,,
3585,942,2023-08-06 04:26:12,config_change,web,low,107.5,vendor,zone_north,standard,medium,390,2,0,78.098,4,6,0,0,38.66,76.0,
3586,757,2023-08-06 08:07:22,duplicate_transaction,mobile,low,32.92,device,zone_central,standard,medium,660,125,6,20.067,8,6,1,0,,,
3587,550,2023-08-06 08:16:34,data_export,web,low,103.5,device,zone_south,enterprise,high,1053,15,1,697.116,8,6,1,0,,,
3588,1086,2023-08-06 10:15:06,duplicate_transaction,api,medium,34.47,service,zone_east,enterprise,high,0,1,0,193.945,10,6,0,0,23.02,63.0,
3589,312,2023-08-06 11:18:11,config_change,batch,low,34.68,device,zone_east,enterprise,medium,942,94,3,43.288,11,6,1,0,,,
3590,397,2023-08-06 11:22:32,payment_dispute,batch,medium,471.53,vendor,zone_west,standard,low,0,6,0,757.087,11,6,0,1,51.42,174.0,477.05
3591,1221,2023-08-06 12:12:50,payment_dispute,api,low,32.18,account,zone_east,standard,medium,214,0,0,,12,6,0,0,18.51,97.0,
3592,1331,2023-08-06 13:04:03,data_export,mobile,medium,106.33,vendor,zone_south,standard,medium,0,2,0,3091.518,13,6,0,0,29.64,87.0,
3593,1330,2023-08-06 14:08:06,login_anomaly,web,low,185.73,account,zone_west,enterprise,medium,656,6,0,212.345,14,6,0,0,24.06,25.0,
3594,89,2023-08-06 15:41:21,payment_dispute,mobile,low,55.04,account,zone_south,standard,medium,0,1,0,2739.484,15,6,0,0,15.77,62.0,
3595,948,2023-08-06 17:09:58,payment_dispute,api,low,12.73,vendor,zone_south,standard,low,88,5,0,534.771,17,6,0,0,25.0,81.0,
3596,40,2023-08-06 18:48:53,login_anomaly,web,medium,37.69,service,zone_east,plus,low,0,4,0,76.129,18,6,0,0,15.84,110.0,
3597,444,2023-08-06 19:04:13,payment_dispute,web,high,114.65,account,zone_north,standard,high,726,9,0,457.235,19,6,0,0,11.12,55.0,
3598,312,2023-08-07 00:24:48,login_anomaly,mobile,medium,24.83,device,zone_east,enterprise,medium,943,95,3,13.11,0,0,0,0,7.04,62.0,
3599,1044,2023-08-07 00:42:58,duplicate_transaction,web,high,217.45,service,zone_south,enterprise,medium,306,38,1,173.097,0,0,0,0,16.75,133.0,
3600,701,2023-08-07 07:25:59,payment_dispute,web,low,45.94,account,zone_north,enterprise,low,0,2,0,2178.781,7,0,0,0,12.71,96.0,
3601,872,2023-08-07 08:15:24,config_change,api,medium,21.13,account,zone_south,standard,high,415,7,0,887.803,8,0,0,0,15.27,91.0,
3602,607,2023-08-07 09:04:35,data_export,web,medium,72.96,vendor,zone_west,standard,low,25,9,0,952.269,9,0,0,0,12.41,56.0,
3603,1044,2023-08-07 09:49:47,config_change,mobile,low,414.72,service,zone_south,enterprise,medium,306,39,1,9.114,9,0,0,0,37.08,75.0,
3604,1311,2023-08-07 10:03:19,login_anomaly,api,low,122.8,device,zone_north,standard,low,0,68,2,91.676,10,0,1,0,,,
3605,893,2023-08-07 10:43:47,permission_escalation,api,low,20.85,account,zone_south,standard,high,666,28,0,310.422,10,0,0,0,10.7,108.0,
3606,1219,2023-08-07 10:52:23,login_anomaly,web,medium,27.77,service,zone_north,enterprise,low,567,1,0,60.91,10,0,0,0,19.52,144.0,
3607,406,2023-08-07 10:53:37,duplicate_transaction,batch,medium,17.59,vendor,zone_east,plus,medium,107,5,0,2038.231,10,0,0,0,17.11,76.0,
3608,312,2023-08-07 11:30:56,payment_dispute,batch,low,53.23,device,zone_east,enterprise,medium,943,96,3,11.102,11,0,0,0,24.71,38.0,
3609,1127,2023-08-07 11:54:28,payment_dispute,api,medium,10.52,device,zone_east,standard,medium,161,33,2,127.295,11,0,0,0,24.38,88.0,
3610,1260,2023-08-07 12:45:15,access_violation,batch,medium,82.63,integration,zone_east,standard,low,0,41,5,74.164,12,0,0,1,11.75,192.0,67.93
3611,757,2023-08-07 13:11:40,payment_dispute,web,high,12.68,device,zone_central,standard,medium,661,126,6,29.072,13,0,0,0,48.84,95.0,
3612,411,2023-08-07 14:27:18,config_change,web,low,78.43,service,zone_north,plus,low,0,57,5,85.092,14,0,0,0,8.9,106.0,
3613,315,2023-08-07 14:33:32,payment_dispute,web,low,210.76,device,zone_central,standard,low,192,21,1,170.864,14,0,0,0,11.59,71.0,
3614,1260,2023-08-07 14:58:31,access_violation,web,low,11.22,integration,zone_east,standard,low,0,42,6,2.221,14,0,0,0,29.36,50.0,
3615,1024,2023-08-07 16:12:27,config_change,mobile,medium,146.53,device,zone_west,enterprise,medium,850,0,0,,16,0,1,0,,,
3616,996,2023-08-07 16:20:52,access_violation,web,low,30.81,device,zone_east,standard,low,264,1,0,2325.591,16,0,0,0,18.71,55.0,
3617,1148,2023-08-07 16:24:37,policy_override,api,critical,46.43,vendor,zone_central,plus,low,20,15,0,309.733,16,0,1,0,,,
3618,766,2023-08-07 16:44:38,config_change,mobile,low,46.83,account,zone_north,plus,low,0,1,0,5137.971,16,0,0,0,10.25,73.0,
3619,523,2023-08-07 16:53:32,payment_dispute,web,low,36.51,account,zone_north,standard,high,305,4,0,864.322,16,0,0,0,10.19,100.0,
3620,969,2023-08-07 18:42:19,config_change,web,low,215.79,device,zone_east,standard,low,1111,5,0,2960.498,18,0,0,0,23.0,45.0,
3621,1045,2023-08-08 00:15:19,login_anomaly,mobile,low,19.88,account,zone_east,standard,medium,473,1,1,1330.494,0,1,1,0,,,
3622,707,2023-08-08 00:17:36,payment_dispute,web,medium,755.88,vendor,zone_west,standard,low,409,5,0,1531.201,0,1,0,0,16.46,85.0,
3623,1248,2023-08-08 03:20:40,access_violation,web,medium,132.6,account,zone_north,standard,high,345,47,6,188.158,3,1,0,0,23.86,72.0,
3624,1311,2023-08-08 06:49:38,login_anomaly,web,low,174.81,device,zone_north,standard,low,0,69,2,20.772,6,1,0,0,17.36,133.0,
3625,265,2023-08-08 10:11:21,duplicate_transaction,batch,low,57.45,integration,zone_north,standard,low,556,0,0,,10,1,0,0,21.99,38.0,
3626,55,2023-08-08 10:13:28,access_violation,web,high,64.57,service,zone_south,plus,low,0,41,1,118.213,10,1,0,0,26.77,65.0,
3627,1197,2023-08-08 10:15:53,access_violation,web,high,156.6,account,zone_central,standard,low,390,53,6,305.657,10,1,1,0,,,
3628,1212,2023-08-08 10:45:36,login_anomaly,web,low,214.8,vendor,zone_south,standard,medium,928,0,0,,10,1,0,0,18.09,50.0,
3629,1025,2023-08-08 11:17:42,login_anomaly,web,low,21.79,service,zone_central,plus,low,0,0,0,,11,1,0,0,12.34,94.0,
3630,195,2023-08-08 11:51:30,duplicate_transaction,api,low,25.95,account,zone_west,plus,low,1020,14,1,66.642,11,1,0,0,28.82,74.0,
3631,1393,2023-08-08 12:02:09,access_violation,mobile,medium,333.11,account,zone_west,standard,low,0,5,0,2175.429,12,1,0,0,14.89,93.0,
3632,1168,2023-08-08 12:04:26,config_change,batch,low,96.79,device,zone_north,standard,high,797,9,0,777.237,12,1,0,0,25.47,131.0,
3633,411,2023-08-08 12:15:07,policy_override,web,medium,63.1,service,zone_north,plus,low,0,58,5,21.797,12,1,0,0,7.97,140.0,
3634,1478,2023-08-08 12:24:40,permission_escalation,web,high,40.42,integration,zone_west,standard,low,0,6,1,1371.094,12,1,0,0,19.85,90.0,
3635,312,2023-08-08 12:51:07,permission_escalation,batch,low,164.29,device,unknown,enterprise,medium,944,97,3,25.336,12,1,0,0,19.87,67.0,
3636,1102,2023-08-08 14:16:18,access_violation,api,medium,118.01,device,zone_west,plus,low,0,2,0,2786.639,14,1,0,0,33.4,26.0,
3637,701,2023-08-08 14:24:57,policy_override,web,low,34.77,account,zone_north,enterprise,low,0,3,0,30.983,14,1,1,0,,,
3638,1236,2023-08-08 15:05:39,login_anomaly,web,low,47.83,account,zone_east,standard,high,0,3,0,504.905,15,1,0,0,7.82,60.0,
3639,245,2023-08-08 15:19:54,config_change,batch,critical,29.28,service,zone_west,standard,low,880,3,1,1852.138,15,1,1,0,,,
3640,1311,2023-08-08 15:39:54,config_change,api,low,26.42,device,zone_north,standard,low,0,70,2,8.838,15,1,0,0,11.74,61.0,
3641,1450,2023-08-08 16:24:49,permission_escalation,web,low,30.47,account,zone_central,standard,medium,352,6,0,1655.74,16,1,0,1,10.94,113.0,12.43
3642,1044,2023-08-08 17:36:23,access_violation,web,high,8.91,service,zone_south,enterprise,medium,307,40,1,31.777,17,1,0,0,19.22,71.0,
3643,777,2023-08-08 20:01:56,data_export,web,low,47.6,service,zone_east,plus,medium,0,0,0,,20,1,1,0,,,
3644,411,2023-08-08 20:42:37,permission_escalation,web,low,20.44,service,zone_north,plus,low,0,59,5,8.458,20,1,0,0,24.58,100.0,
3645,443,2023-08-08 21:35:04,config_change,batch,medium,24.19,service,zone_east,standard,medium,0,6,1,360.676,21,1,1,0,,,
3646,1360,2023-08-09 06:57:04,login_anomaly,api,low,7.1,account,zone_east,plus,low,292,52,1,137.672,6,2,1,0,,,
3647,52,2023-08-09 08:05:10,access_violation,web,low,74.03,account,zone_east,standard,medium,0,8,2,406.467,8,2,0,0,30.86,111.0,
3648,963,2023-08-09 08:27:41,data_export,batch,low,9.97,account,zone_north,plus,low,942,14,0,907.458,8,2,1,0,,,
3649,812,2023-08-09 09:00:35,config_change,web,high,239.42,account,zone_north,standard,low,0,32,1,156.598,9,2,1,0,,,
3650,843,2023-08-09 09:30:50,duplicate_transaction,web,medium,27.32,device,zone_west,plus,high,0,3,0,2203.469,9,2,1,0,,,
3651,379,2023-08-09 11:00:12,access_violation,web,low,12.72,device,zone_east,standard,low,0,12,0,146.387,11,2,0,0,26.44,97.0,
3652,746,2023-08-09 11:31:57,duplicate_transaction,web,low,130.76,device,zone_north,plus,medium,0,2,0,1586.552,11,2,0,1,12.6,114.0,93.24
3653,1264,2023-08-09 11:40:35,login_anomaly,api,low,34.64,integration,zone_south,plus,high,1011,3,0,385.519,11,2,0,0,15.34,62.0,
3654,1311,2023-08-09 12:51:54,login_anomaly,batch,low,110.43,device,zone_north,standard,low,0,71,2,21.2,12,2,0,0,11.96,74.0,
3655,1328,2023-08-09 13:31:33,payment_dispute,mobile,critical,158.01,service,zone_north,plus,low,0,31,0,437.751,13,2,0,0,13.89,56.0,
3656,315,2023-08-09 13:39:09,access_violation,web,medium,437.58,device,zone_central,standard,low,194,22,1,47.094,13,2,0,0,14.51,13.0,
3657,465,2023-08-09 14:46:26,access_violation,api,medium,139.84,service,zone_west,plus,low,0,5,0,341.118,14,2,1,0,,,
3658,795,2023-08-09 16:51:36,config_change,mobile,high,95.07,account,zone_south,plus,medium,281,18,1,497.581,16,2,1,0,,,
3659,976,2023-08-09 17:40:31,data_export,mobile,medium,80.99,service,zone_north,standard,low,0,0,0,,17,2,0,0,9.75,49.0,
3660,757,2023-08-09 18:30:50,data_export,mobile,medium,18.76,device,zone_central,standard,medium,663,127,6,53.319,18,2,0,0,17.74,81.0,
3661,479,2023-08-09 20:42:02,payment_dispute,web,medium,21.01,service,zone_west,enterprise,medium,222,28,1,171.873,20,2,0,0,13.34,32.0,
3662,969,2023-08-09 22:47:35,duplicate_transaction,web,low,181.2,device,zone_east,standard,low,1113,6,0,52.088,22,2,0,0,33.31,61.0,
3663,897,2023-08-10 10:14:59,access_violation,mobile,medium,94.11,account,zone_south,standard,low,1105,0,0,,10,3,1,0,,,
3664,808,2023-08-10 10:28:57,policy_override,mobile,critical,77.02,account,zone_east,plus,low,171,0,0,,10,3,1,0,,,
3665,1197,2023-08-10 10:43:37,login_anomaly,batch,low,33.73,account,zone_central,standard,low,392,54,6,48.462,10,3,0,0,19.14,74.0,
3666,837,2023-08-10 11:49:53,config_change,web,low,64.75,service,zone_central,plus,medium,905,29,1,165.765,11,3,0,0,13.61,78.0,
3667,461,2023-08-10 12:15:44,policy_override,web,critical,619.02,service,zone_west,standard,low,287,2,0,1873.76,12,3,1,0,,,
3668,757,2023-08-10 12:39:31,login_anomaly,batch,medium,79.0,device,zone_central,standard,medium,664,128,6,18.145,12,3,1,0,,,
3669,715,2023-08-10 12:49:51,permission_escalation,mobile,low,250.66,vendor,zone_central,enterprise,low,359,0,0,,12,3,0,0,40.2,67.0,
3670,1243,2023-08-10 13:39:53,login_anomaly,web,medium,232.37,device,zone_north,standard,medium,507,4,0,3529.584,13,3,0,0,13.34,10.0,
3671,1440,2023-08-10 14:32:40,policy_override,mobile,medium,17.7,integration,zone_north,standard,medium,308,2,0,212.958,14,3,0,0,21.75,85.0,
3672,201,2023-08-10 17:23:57,config_change,api,medium,52.88,vendor,zone_central,plus,high,151,1,0,2242.097,17,3,0,0,25.8,63.0,
3673,429,2023-08-10 18:41:12,login_anomaly,api,low,30.9,account,zone_north,enterprise,medium,0,0,0,,18,3,0,0,11.58,104.0,
3674,1011,2023-08-10 19:57:58,login_anomaly,web,critical,21.21,service,zone_east,standard,low,761,2,1,2932.545,19,3,0,1,16.41,140.0,22.14
3675,1051,2023-08-10 21:43:25,login_anomaly,web,low,21.35,service,zone_east,enterprise,low,861,21,1,148.253,21,3,0,0,20.25,136.0,
3676,1392,2023-08-10 21:47:26,duplicate_transaction,web,high,91.52,vendor,zone_central,plus,medium,615,3,0,2741.129,21,3,0,1,22.48,170.0,66.8
3677,1396,2023-08-10 22:13:17,duplicate_transaction,api,low,36.85,account,zone_north,standard,medium,898,6,0,662.585,22,3,0,0,14.01,129.0,
3678,312,2023-08-10 22:37:27,login_anomaly,api,low,376.97,device,zone_east,enterprise,medium,946,98,3,57.772,22,3,0,0,14.53,81.0,
3679,1248,2023-08-11 07:55:30,config_change,batch,high,184.85,account,zone_north,standard,high,348,48,6,76.581,7,4,0,0,22.07,67.0,
3680,165,2023-08-11 09:17:37,payment_dispute,web,medium,16.99,device,zone_central,plus,medium,911,6,2,1266.45,9,4,0,0,10.97,114.0,
3681,1127,2023-08-11 10:02:32,config_change,api,high,130.44,device,zone_east,standard,medium,165,34,2,94.134,10,4,1,0,,,
3682,100,2023-08-11 11:09:46,login_anomaly,api,low,21.24,integration,zone_south,standard,low,213,5,1,644.764,11,4,0,1,12.42,135.0,9.65
3683,654,2023-08-11 11:28:40,permission_escalation,web,medium,600.4,account,zone_central,standard,low,0,1,0,4586.536,11,4,0,0,28.07,90.0,
3684,130,2023-08-11 13:02:11,login_anomaly,batch,medium,65.55,service,zone_east,enterprise,low,520,1,1,4993.176,13,4,0,0,8.7,130.0,
3685,197,2023-08-11 14:11:54,duplicate_transaction,web,low,200.72,service,zone_north,plus,low,1081,4,0,846.412,14,4,0,0,13.35,93.0,
3686,147,2023-08-11 15:47:02,duplicate_transaction,api,high,139.74,device,zone_south,plus,high,1072,0,0,,15,4,0,1,20.79,75.0,78.07
3687,55,2023-08-11 15:53:55,data_export,web,medium,105.97,service,zone_south,plus,low,0,42,1,77.674,15,4,1,0,,,
3688,735,2023-08-11 16:08:59,data_export,web,medium,46.51,account,zone_west,standard,medium,698,0,0,,16,4,0,0,8.37,61.0,
3689,226,2023-08-11 18:12:04,login_anomaly,web,medium,103.45,integration,zone_north,plus,low,650,3,0,308.794,18,4,0,0,13.35,105.0,
3690,679,2023-08-11 21:20:11,login_anomaly,web,low,56.46,account,zone_south,standard,low,65,7,0,980.49,21,4,0,0,33.71,55.0,
3691,1069,2023-08-11 21:36:21,login_anomaly,mobile,low,109.09,account,zone_west,enterprise,low,215,27,0,195.891,21,4,0,0,27.17,87.0,
3692,476,2023-08-12 06:52:48,policy_override,web,low,38.0,account,zone_north,standard,low,0,5,0,683.156,6,5,0,0,11.61,95.0,
3693,514,2023-08-12 07:02:52,policy_override,web,medium,91.1,account,zone_east,enterprise,medium,0,6,0,203.621,7,5,1,0,,,
3694,1226,2023-08-12 07:08:08,login_anomaly,batch,low,248.88,vendor,zone_west,enterprise,high,201,0,0,,7,5,0,0,18.81,88.0,
3695,1260,2023-08-12 09:16:15,policy_override,mobile,high,40.61,integration,zone_east,standard,low,0,43,6,114.296,9,5,0,0,30.69,28.0,
3696,893,2023-08-12 09:21:44,data_export,web,medium,46.24,account,zone_south,standard,high,671,29,0,118.632,9,5,0,0,35.52,69.0,
3697,836,2023-08-12 10:35:29,config_change,batch,low,45.89,service,zone_west,standard,medium,756,7,0,836.241,10,5,0,0,13.3,114.0,
3698,1360,2023-08-12 11:13:51,config_change,web,high,85.08,account,zone_east,plus,low,295,53,1,76.28,11,5,0,0,17.61,60.0,
3699,788,2023-08-12 12:38:41,config_change,api,high,19.87,account,zone_west,standard,medium,882,35,3,625.282,12,5,0,0,23.97,112.0,
3700,1311,2023-08-12 14:26:13,login_anomaly,web,medium,19.3,device,zone_north,standard,low,0,72,2,73.572,14,5,0,0,15.41,41.0,
3701,1044,2023-08-12 15:27:40,access_violation,web,medium,119.53,service,zone_south,enterprise,medium,311,41,1,93.855,15,5,0,1,47.42,169.0,129.91
3702,1091,2023-08-12 16:32:18,login_anomaly,api,medium,138.37,account,zone_west,standard,low,996,0,0,,16,5,0,1,13.83,85.0,108.42
3703,1077,2023-08-12 16:48:48,payment_dispute,api,low,55.24,device,zone_west,plus,high,1061,16,1,190.709,16,5,0,0,13.58,90.0,
3704,812,2023-08-12 16:51:38,data_export,mobile,low,85.6,account,zone_north,standard,low,0,33,1,79.851,16,5,0,0,20.99,129.0,
3705,73,2023-08-12 17:52:36,access_violation,web,low,292.02,vendor,zone_east,plus,low,288,5,0,1252.882,17,5,0,0,30.79,10.0,
3706,1424,2023-08-12 19:37:38,duplicate_transaction,web,medium,66.16,device,zone_west,standard,low,0,1,0,4353.035,19,5,0,0,35.81,99.0,
3707,620,2023-08-12 21:45:24,login_anomaly,api,high,308.51,account,zone_south,enterprise,low,0,4,0,1141.14,21,5,1,0,,,
3708,633,2023-08-12 22:05:51,permission_escalation,web,low,376.95,account,zone_central,plus,low,1004,52,3,278.428,22,5,0,0,21.58,101.0,
3709,1212,2023-08-12 22:46:02,login_anomaly,unknown,high,443.95,vendor,zone_south,standard,medium,932,1,0,108.007,22,5,0,0,204.56,114.0,
3710,498,2023-08-13 08:24:41,access_violation,batch,medium,71.99,service,zone_south,plus,low,8,2,0,2136.856,8,6,1,0,,,
3711,87,2023-08-13 08:45:18,config_change,web,medium,32.85,service,zone_south,standard,low,0,11,0,615.069,8,6,1,0,,,
3712,1272,2023-08-13 10:53:17,payment_dispute,web,low,336.02,device,zone_central,standard,high,648,6,0,620.724,10,6,0,0,16.14,71.0,
3713,916,2023-08-13 11:38:12,login_anomaly,mobile,medium,76.32,integration,zone_north,standard,low,0,3,0,795.054,11,6,0,0,17.58,74.0,
3714,1349,2023-08-13 15:34:36,login_anomaly,api,medium,27.22,device,zone_west,standard,low,0,5,0,1421.817,15,6,1,0,,,
3715,1054,2023-08-13 16:01:16,duplicate_transaction,mobile,high,36.97,account,zone_central,standard,low,576,4,0,262.507,16,6,1,0,,,
